real12,pred12,real3,pred3
64.71429,67.09705,67.375,67.44415
59.11111,67.0423,66.25,67.46571
65.888885,67.07392,68.666664,67.45001
61.5,67.149376,66.625,67.49836
67.625,66.96937,65.0,67.30377
67.0,67.04793,69.55556,67.49108
67.25,66.95137,68.25,67.33645
59.25,66.58295,67.22222,67.01447
65.888885,66.82131,67.625,67.43719
65.625,66.9237,64.71429,67.471054
66.5,66.69575,59.11111,67.32714
65.111115,66.765076,65.888885,67.28718
64.0,66.485435,61.5,66.91575
59.5,66.380745,67.625,66.647705
66.375,66.43721,67.0,66.73861
62.0,66.23211,67.25,66.18201
63.22222,66.273476,59.25,66.60926
64.125,66.23001,65.888885,66.52091
63.555557,66.22625,65.625,66.519005
61.375,66.30156,66.5,66.31695
65.25,66.12193,65.111115,66.148766
63.875,66.001366,64.0,65.97676
61.333332,66.0101,59.5,66.001656
64.375,65.87146,66.375,65.84968
61.5,65.6913,62.0,65.63978
60.25,65.75336,63.22222,65.625435
66.333336,65.920006,64.125,65.88797
65.333336,65.59902,63.555557,65.427414
66.125,65.46107,61.375,65.2162
65.5,65.40588,65.25,65.16401
66.333336,65.43006,63.875,65.108284
65.625,65.46608,61.333332,65.01668
66.888885,65.42793,64.375,65.17813
61.75,65.3524,61.5,65.065575
64.2,65.28772,60.25,64.8176
66.375,65.31038,66.333336,64.97125
63.5,65.188705,65.333336,64.66763
64.625,64.97474,66.125,64.38506
65.125,65.42764,65.5,65.13874
67.333336,65.61614,66.333336,65.31404
66.375,65.8742,65.625,65.62213
64.625,65.88396,66.888885,65.63329
65.111115,66.01432,61.75,65.79912
66.77778,65.84929,64.2,65.653305
65.875,65.96512,66.375,65.856476
64.666664,65.79414,63.5,65.56883
66.625,65.76396,64.625,65.49222
67.75,65.96807,65.125,65.75974
56.75,65.73284,67.333336,65.46137
66.77778,65.758286,66.375,65.49199
67.375,65.7196,64.625,65.4912
66.77778,65.99792,65.111115,65.858406
67.0,66.0057,66.77778,65.86671
66.5,65.86328,65.875,65.61911
65.75,65.91388,64.666664,65.61658
68.0,66.11749,66.625,65.93298
67.333336,66.24381,67.75,66.04691
67.125,66.17659,56.75,65.93869
67.125,66.4917,66.77778,66.30548
65.5,66.78591,67.375,66.69447
66.333336,66.957184,66.77778,66.90483
67.0,67.11666,67.0,67.03142
65.625,67.21673,66.5,67.104355
66.666664,67.21435,65.75,67.014534
68.0,67.28512,68.0,67.12686
68.0,67.3701,67.333336,67.17948
66.5,67.18315,67.125,66.98891
65.75,67.37822,67.125,67.22786
65.111115,67.43956,65.5,67.30314
64.875,67.4205,66.333336,67.29503
67.125,67.56613,67.0,67.41862
67.5,67.43878,65.625,67.24779
67.0,67.40436,66.666664,67.154205
67.55556,67.48996,68.0,67.24463
68.375,67.366325,68.0,67.09329
66.5,67.3851,66.5,67.118835
66.666664,67.59123,65.75,67.358185
68.0,67.86496,65.111115,67.62371
68.0,67.700615,64.875,67.39457
68.375,67.407074,67.125,67.10297
66.75,67.17243,67.5,66.829544
66.0,67.11043,67.0,66.59467
67.25,67.33943,67.55556,66.969894
67.875,67.548775,68.375,67.2572
67.77778,67.55082,66.5,67.31806
67.5,67.75098,66.666664,67.56607
67.25,67.93565,68.0,67.89394
67.55556,67.88338,68.0,67.78949
68.75,67.90229,68.375,67.75967
67.5,68.03267,66.75,67.93106
68.625,68.1516,66.0,68.10237
69.22222,68.19421,67.25,68.2019
68.125,68.108635,67.875,68.08356
68.625,67.95155,67.77778,67.80006
69.25,67.95469,67.5,67.83796
68.5,68.103065,67.25,68.05014
59.625,68.039345,67.55556,68.01955
68.888885,68.08093,68.75,67.9736
68.125,68.1923,67.5,68.09613
68.5,68.171776,68.625,68.10807
68.77778,68.369194,69.22222,68.35232
67.28571,68.342476,68.125,68.28945
68.22222,68.398865,68.625,68.37364
69.75,68.506645,69.25,68.55597
67.375,68.46384,68.5,68.48732
68.44444,68.48383,59.625,68.49797
67.625,68.58201,68.888885,68.6403
63.77778,68.57792,68.125,68.616486
68.666664,68.346214,68.5,68.42154
60.5,68.77034,68.77778,68.79542
59.77778,68.530655,67.28571,68.551094
62.0,68.45838,68.22222,68.40079
62.0,68.50574,69.75,68.44084
65.25,68.422714,67.375,68.336975
65.77778,68.330894,68.44444,68.2884
65.25,68.471146,67.625,68.515526
64.625,68.37148,63.77778,68.34551
66.55556,68.48305,68.666664,68.42392
68.75,68.40096,60.5,68.36835
68.625,67.98522,59.77778,67.82489
69.375,68.057625,62.0,68.076965
69.75,68.01954,62.0,68.01408
69.28571,68.081955,65.25,67.54
69.888885,67.85041,65.77778,63.198193
67.875,68.145134,65.25,54.669006
59.25,67.9936,64.625,63.357185
69.55556,67.80455,66.55556,67.444
68.44444,67.71637,68.75,67.365814
67.75,67.435684,68.625,67.1427
68.625,67.46097,69.375,67.23071
69.625,67.97362,69.75,67.893906
69.22222,68.145874,69.28571,68.11929
66.875,68.18927,69.888885,68.29299
68.22222,68.35511,67.875,68.47808
68.25,68.4957,59.25,68.594315
69.333336,68.43258,69.55556,68.6786
69.5,68.21133,68.44444,68.49266
69.44444,68.027275,67.75,68.28746
69.25,68.48838,68.625,68.805275
68.666664,68.48649,69.625,68.63751
68.875,68.14209,69.22222,68.2422
67.375,68.21879,66.875,68.40693
67.44444,68.31615,68.22222,68.57656
66.44444,68.37436,68.25,68.64503
65.75,68.16497,69.333336,68.32978
67.75,68.093124,69.5,68.29345
68.22222,68.02608,69.44444,68.2333
65.0,68.1114,69.25,68.33456
68.25,68.23405,68.666664,68.442825
66.75,68.32698,68.875,68.564285
68.625,68.26723,67.375,68.52212
68.5,68.26487,67.44444,68.46869
68.125,68.19772,66.44444,68.33912
67.888885,68.11081,65.75,68.1948
67.375,67.97673,67.75,68.00398
69.125,67.87584,68.22222,67.87967
69.111115,67.67485,65.0,67.612656
67.0,67.678856,68.25,67.61242
65.0,67.85262,66.75,67.76974
64.75,67.649765,68.625,67.48328
58.25,67.73333,68.5,67.61798
67.22222,67.738884,68.125,67.6482
68.25,67.82131,67.888885,67.749176
66.25,67.962715,67.375,67.94554
67.77778,67.99846,69.125,67.968605
67.44444,67.98539,69.111115,67.97066
65.5,67.94486,67.0,67.926895
64.25,68.07805,65.0,68.091324
65.375,68.22829,64.75,68.282524
66.75,68.11294,58.25,68.14679
65.44444,67.82202,67.22222,67.81287
65.75,67.574905,68.25,67.47632
67.111115,67.855576,66.25,67.73608
65.875,68.002716,67.77778,67.95646
65.0,68.13039,67.44444,68.04239
67.625,67.91893,65.5,67.74895
67.0,67.9105,64.25,67.740265
57.625,67.91653,65.375,67.74987
66.0,67.7397,66.75,67.563576
69.125,67.4209,65.44444,67.16892
68.625,67.31389,65.75,67.08902
65.77778,67.43127,67.111115,67.2763
66.5,67.342804,65.875,67.16589
66.77778,67.29953,65.0,67.10796
67.375,67.44344,67.625,67.285034
67.111115,67.391426,67.0,67.216515
67.625,67.24073,57.625,67.04061
69.5,67.50847,66.0,67.36298
67.25,67.49071,69.125,67.366875
66.55556,67.674355,68.625,67.61263
69.25,67.40103,65.77778,67.35584
69.333336,67.63671,66.5,67.65527
67.5,67.76196,66.77778,67.80257
68.625,67.48873,67.375,67.477425
69.22222,67.41802,67.111115,67.379906
68.25,67.46197,67.625,67.411766
67.44444,67.409645,69.5,67.454254
68.875,67.321465,67.25,67.66795
59.88889,67.34859,66.55556,67.7159
69.0,67.51072,69.25,67.898186
68.666664,67.66478,69.333336,67.91296
65.666664,67.52474,67.5,67.79196
68.44444,67.68161,68.625,67.98996
64.25,67.809814,69.22222,68.15699
68.14286,67.828094,68.25,68.135735
67.0,67.98682,67.44444,68.28804
67.625,68.12807,68.875,68.42404
68.125,68.1647,59.88889,68.4577
68.55556,68.14156,69.0,68.40403
70.0,68.11653,68.666664,68.43594
0.0,68.29717,65.666664,68.65371
0.0,68.10406,68.44444,68.47792
0.0,68.074646,64.25,68.42665
0.0,67.67702,68.14286,68.039444
0.0,67.69749,67.0,68.03557
0.0,67.35045,67.625,67.71762
0.0,67.41365,68.125,67.798386
0.0,67.380714,68.55556,67.74155
0.0,67.31553,70.0,67.687256
0.0,67.334236,0.0,67.74996
0.0,67.23715,0.0,67.68189
0.0,67.29448,0.0,67.793724
0.0,68.10696,0.0,68.49544
0.0,67.515686,0.0,68.27399
0.0,66.97514,0.0,67.788445
0.0,66.755035,0.0,67.439766
0.0,66.98635,0.0,67.5355
0.0,67.20605,0.0,67.769806
0.0,67.321526,0.0,67.84888
0.0,67.38553,0.0,67.87923
0.0,67.363754,0.0,67.81181
0.0,67.27374,0.0,67.70539
0.0,67.20006,0.0,67.6181
0.0,67.12168,0.0,67.53819
0.0,67.10701,0.0,67.52157
0.0,67.09513,0.0,67.50815
0.0,67.07736,0.0,67.48918
0.0,67.05732,0.0,67.467606
0.0,67.03863,0.0,67.44712
0.0,67.01713,0.0,67.4243
0.0,66.997856,0.0,67.40391
0.0,66.97198,0.0,67.37685
0.0,66.948975,0.0,67.35233
0.0,66.92317,0.0,67.32511
0.0,66.89622,0.0,67.29658
0.0,66.869576,0.0,67.26811
0.0,66.84331,0.0,67.240326
0.0,66.812386,0.0,67.20777
0.0,66.78387,0.0,67.17726
0.0,66.75193,0.0,67.1438
0.0,66.72006,0.0,67.109764
0.0,66.68857,0.0,67.076324
0.0,66.655266,0.0,67.040985
0.0,66.624405,0.0,67.00812
0.0,66.59448,0.0,66.97454
0.0,66.58101,0.0,66.95628
0.0,66.56845,0.0,66.93774
0.0,66.55436,0.0,66.91827
0.0,66.53949,0.0,66.89741
0.0,66.5253,0.0,66.87644
0.0,66.510445,0.0,66.85563
0.0,66.494774,0.0,66.83279
0.0,66.478874,0.0,66.81079
0.0,66.46548,0.0,66.79119
0.0,66.45176,0.0,66.771835
0.0,66.43865,0.0,66.75297
0.0,66.4236,0.0,66.73149
0.0,66.40933,0.0,66.710266
0.0,66.393715,0.0,66.68858
0.0,66.37703,0.0,66.66548
0.0,66.37026,0.0,66.651695
0.0,66.38172,0.0,66.65709
0.0,66.38968,0.0,66.6586
0.0,66.39938,0.0,66.66139
0.0,66.40889,0.0,66.66441
0.0,66.41874,0.0,66.668
0.0,66.42949,0.0,66.67227
0.0,66.43727,0.0,66.67467
0.0,66.44371,0.0,66.67517
0.0,66.451645,0.0,66.67736
0.0,66.455505,0.0,66.67554
68.5,66.46338,0.0,66.67777
68.22222,66.46839,0.0,66.67665
59.125,66.47551,0.0,66.677925
69.0,66.48017,0.0,66.67689
68.85714,66.4858,0.0,66.67652
68.22222,66.48868,0.0,66.67375
60.75,66.48882,0.0,66.669525
69.55556,66.49015,0.0,66.66633
68.71429,66.48973,0.0,66.661224
67.25,66.495476,68.5,66.66122
67.666664,66.50124,68.22222,66.66116
68.0,66.50724,59.125,66.66089
66.375,66.890594,69.0,67.0358
68.77778,67.35621,68.85714,67.4591
68.375,66.73019,68.22222,66.62576
65.0,67.53049,60.75,67.48782
67.125,68.025276,69.55556,67.92163
68.625,68.40777,68.71429,68.30696
69.25,68.21253,67.25,68.23855
67.888885,68.362404,67.666664,68.37342
67.25,68.449265,68.0,68.474625
68.0,68.27287,66.375,68.26771
67.375,68.30145,68.77778,68.28739
69.375,68.3718,68.375,68.39725
68.375,68.164696,65.0,68.18863
67.375,68.39223,67.125,68.3977
69.111115,68.483315,68.625,68.52785
68.25,68.25656,69.25,68.27501
68.5,68.04387,67.888885,68.06504
67.666664,68.23332,67.25,68.27261
68.25,68.437126,68.0,68.5008
68.666664,68.352196,67.375,68.41372
67.875,68.252655,69.375,68.29498
66.875,68.2763,68.375,68.32007
68.111115,68.2491,67.375,68.2847
68.625,68.4274,69.111115,68.482
67.888885,68.49963,68.25,68.558815
68.75,68.43748,68.5,68.483315
69.0,68.49818,67.666664,68.55703
68.111115,68.56918,68.25,68.61239
68.85714,68.523605,68.666664,68.56363
68.25,68.49405,67.875,68.52535
68.55556,68.43545,66.875,68.46654
68.375,68.51054,68.111115,68.561035
69.111115,68.46654,68.625,68.50837
66.25,68.32801,67.888885,68.33301
68.44444,68.326744,68.75,68.33952
66.77778,68.438095,69.0,68.45989
69.375,68.439064,68.111115,68.444115
68.125,68.50474,68.85714,68.50797
68.0,68.65596,68.25,68.67328
65.875,68.63372,68.55556,68.63049
69.125,68.68063,68.375,68.67857
67.0,68.66167,69.111115,68.65718
60.77778,68.69106,66.25,68.67867
67.77778,68.6575,68.44444,68.63841
66.125,68.72945,66.77778,68.74065
68.57143,68.56022,69.375,68.50964
68.875,68.49954,68.125,68.454926
68.25,68.43293,68.0,68.37266
68.125,68.52169,65.875,68.501976
69.0,68.53824,69.125,68.53047
68.25,68.53348,67.0,68.50098
68.125,68.306305,60.77778,68.21253
67.55556,68.44113,67.77778,68.40831
69.375,68.376175,66.125,68.33545
68.888885,68.380554,68.57143,68.33068
69.625,68.38856,68.875,68.35656
68.25,68.14194,68.25,68.06279
66.55556,68.18763,68.125,68.147
69.14286,68.41074,69.0,68.40713
68.2,68.48657,68.25,68.46975
0.0,68.4367,68.125,68.434265
0.0,68.53046,67.55556,68.54152
68.2,68.50982,69.375,68.524826
68.75,68.46945,68.888885,68.48098
67.333336,68.37188,69.625,68.36666
69.0,68.53132,68.25,68.56217
67.75,68.61515,66.55556,68.65544
69.22222,68.79031,69.14286,68.8419
68.375,68.75743,68.2,68.733826
69.333336,68.48226,0.0,67.26158
68.125,68.733,0.0,68.595375
68.625,68.59759,68.2,68.53216
68.44444,68.99806,68.75,69.18112
69.25,68.5676,67.333336,68.84626
69.125,68.49487,69.0,68.47513
68.375,68.75001,67.75,68.7862
68.0,68.32666,69.22222,68.24045
68.5,68.30387,68.375,68.253265
69.125,68.464325,69.333336,68.39351
69.125,68.432884,68.125,68.4652
69.55556,68.59204,68.625,68.5938
68.111115,68.89043,68.44444,68.88628
69.25,68.77081,69.25,68.806694
68.625,68.814156,69.125,68.7974
67.888885,68.89099,68.375,68.8661
69.125,68.85727,68.0,68.87165
68.75,68.88302,68.5,68.86016
68.25,68.958305,69.125,68.89389
69.625,68.66645,69.125,68.603455
68.333336,68.64728,69.55556,68.60975
69.125,68.69647,68.111115,68.68988
69.14286,68.78284,69.25,68.77925
68.625,68.94337,68.625,68.953316
69.0,68.86226,67.888885,68.86206
69.375,68.887596,69.125,68.91924
69.125,68.86519,68.75,68.913246
68.5,68.79202,68.25,68.81061
69.375,68.85669,69.625,68.84522
68.666664,68.96991,68.333336,68.90151
69.5,68.79682,69.125,68.7451
69.0,68.74866,69.14286,68.77892
69.5,68.80188,68.625,68.827225
68.888885,68.85938,69.0,68.85056
69.85714,69.03666,69.375,69.00937
69.25,68.928276,69.125,68.914085
68.25,68.80796,68.5,68.82575
67.55556,68.84651,69.375,68.87218
69.375,68.80743,68.666664,68.86499
69.666664,68.67652,69.5,68.75663
69.0,68.753456,69.0,68.84518
69.125,68.76182,69.5,68.81026
69.375,68.843506,68.888885,68.88516
68.77778,68.80862,69.85714,68.85337
67.75,68.66011,69.25,68.82819
69.375,68.68391,68.25,68.850006
69.111115,68.853546,67.55556,69.01595
67.75,68.88078,69.375,69.01967
69.42857,68.870865,69.666664,69.03346
69.125,68.565895,69.0,68.7149
67.888885,68.739265,69.125,68.88581
69.111115,68.94473,69.375,69.071304
68.25,68.89277,68.77778,69.03282
68.75,68.84571,67.75,69.06882
69.666664,68.92075,69.375,69.144455
69.25,68.85708,69.111115,69.06481
68.75,68.70422,67.75,68.87472
69.111115,68.66438,69.42857,68.86678
68.0,68.67221,69.125,68.89064
69.0,68.55176,67.888885,68.72231
69.111115,68.63136,69.111115,68.829765
69.375,68.74635,68.25,68.94891
68.875,68.6594,68.75,68.877304
69.44444,68.68955,69.666664,68.93455
69.25,68.65697,69.25,68.89748
67.25,68.5968,68.75,68.85828
69.5,68.68547,69.111115,68.982185
67.625,68.71509,68.0,69.03293
66.75,68.71114,69.0,69.04606
67.75,68.714935,69.111115,69.06308
68.0,68.59261,69.375,68.948814
68.0,68.52525,68.875,68.908325
60.444443,68.60065,69.44444,68.989
68.25,68.64846,69.25,69.06043
68.22222,68.654884,67.25,69.06103
67.75,68.68209,69.5,69.10278
68.5,68.661415,67.625,69.07991
68.666664,68.41708,66.75,68.82922
68.75,68.46788,67.75,68.847374
68.666664,68.39888,68.0,68.70387
0.0,68.19601,68.0,68.44834
0.0,68.200226,60.444443,68.31128
0.0,68.275986,68.25,68.37087
0.0,68.230576,68.22222,68.27455
0.0,68.30454,67.75,68.34105
0.0,68.31537,68.5,68.3518
0.0,68.30786,68.666664,68.32124
0.0,68.20515,68.75,68.170296
0.0,68.24574,68.666664,68.23183
0.0,68.38985,0.0,68.399055
0.0,68.40103,0.0,68.42355
0.0,68.50393,0.0,68.56903
0.0,69.15556,0.0,69.33271
0.0,68.62457,0.0,68.6883
0.0,68.36141,0.0,68.262955
0.0,67.95648,0.0,67.53063
0.0,67.99265,0.0,67.33443
0.0,68.26478,0.0,67.64254
0.0,68.93483,0.0,68.24441
0.0,69.29869,0.0,68.57372
0.0,69.39937,0.0,68.59707
0.0,69.48171,0.0,68.68933
0.0,69.49547,0.0,68.72358
0.0,69.59762,0.0,68.85959
0.0,69.596664,0.0,68.85504
0.0,69.59714,0.0,68.85205
0.0,69.5941,0.0,68.84559
0.0,69.59404,0.0,68.842575
0.0,69.59164,0.0,68.83757
0.0,69.58844,0.0,68.83152
0.0,69.58672,0.0,68.82686
0.0,69.58501,0.0,68.822014
0.0,69.58145,0.0,68.81566
0.0,69.5783,0.0,68.81055
0.0,69.575485,0.0,68.80538
0.0,69.57151,0.0,68.7975
0.0,69.56926,0.0,68.79224
0.0,69.566216,0.0,68.786545
0.0,69.5634,0.0,68.780754
0.0,69.55821,0.0,68.77226
0.0,69.55396,0.0,68.76464
0.0,69.55044,0.0,68.75689
0.0,68.52815,0.0,68.41594
0.0,67.387886,0.0,67.864334
0.0,67.28916,0.0,67.731476
0.0,67.2026,0.0,67.71621
0.0,66.881516,0.0,67.46971
0.0,66.81518,0.0,67.298615
0.0,66.56087,0.0,67.06383
0.0,66.88234,0.0,67.36656
0.0,66.80883,0.0,67.26526
0.0,66.98046,0.0,67.450195
0.0,67.02263,0.0,67.49229
0.0,67.03896,0.0,67.51001
0.0,67.05197,0.0,67.52077
0.0,67.067154,0.0,67.534065
0.0,67.08268,0.0,67.54691
0.0,67.09623,0.0,67.55833
0.0,67.10996,0.0,67.57008
0.0,67.12441,0.0,67.5819
0.0,67.13718,0.0,67.59172
0.0,67.15137,0.0,67.60329
0.0,67.164986,0.0,67.614525
0.0,67.179565,0.0,67.62634
0.0,67.189995,0.0,67.63366
0.0,67.19368,0.0,67.63559
0.0,67.19956,0.0,67.63876
0.0,67.2037,0.0,67.640465
0.0,67.20706,0.0,67.64166
0.0,67.20637,0.0,67.638916
0.0,67.20452,0.0,67.63548
0.0,67.19967,0.0,67.62865
0.0,67.19304,0.0,67.62137
0.0,67.18546,0.0,67.612495
0.0,67.17535,0.0,67.60129
0.0,67.165306,0.0,67.589455
0.0,67.15562,0.0,67.57781
0.0,67.1431,0.0,67.56348
0.0,67.13373,0.0,67.552444
0.0,67.12168,0.0,67.53819
0.0,67.10701,0.0,67.52157
0.0,67.09513,0.0,67.50815
0.0,67.07736,0.0,67.48918
0.0,67.05732,0.0,67.467606
0.0,67.03863,0.0,67.44712
0.0,67.01713,0.0,67.4243
0.0,66.997856,0.0,67.40391
0.0,66.97198,0.0,67.37685
0.0,66.948975,0.0,67.35233
0.0,66.92317,0.0,67.32511
0.0,66.89622,0.0,67.29658
0.0,66.869576,0.0,67.26811
0.0,66.84331,0.0,67.240326
0.0,66.812386,0.0,67.20777
0.0,66.78387,0.0,67.17726
0.0,66.75193,0.0,67.1438
0.0,66.72006,0.0,67.109764
0.0,66.68857,0.0,67.076324
0.0,66.655266,0.0,67.040985
0.0,66.624405,0.0,67.00812
0.0,66.59448,0.0,66.97454
0.0,66.58101,0.0,66.95628
0.0,66.56845,0.0,66.93774
0.0,66.55436,0.0,66.91827
0.0,66.53949,0.0,66.89741
0.0,66.5253,0.0,66.87644
0.0,66.510445,0.0,66.85563
0.0,66.494774,0.0,66.83279
0.0,66.478874,0.0,66.81079
0.0,66.46548,0.0,66.79119
0.0,66.45176,0.0,66.771835
0.0,66.43865,0.0,66.75297
0.0,66.4236,0.0,66.73149
0.0,66.40933,0.0,66.710266
0.0,66.393715,0.0,66.68858
0.0,66.37703,0.0,66.66548
0.0,66.37026,0.0,66.651695
0.0,66.38172,0.0,66.65709
0.0,66.38968,0.0,66.6586
0.0,66.39938,0.0,66.66139
0.0,66.40889,0.0,66.66441
0.0,66.41874,0.0,66.668
0.0,66.42949,0.0,66.67227
0.0,66.43727,0.0,66.67467
0.0,66.44371,0.0,66.67517
0.0,66.451645,0.0,66.67736
0.0,66.455505,0.0,66.67554
0.0,66.46338,0.0,66.67777
0.0,66.46839,0.0,66.67665
0.0,66.47551,0.0,66.677925
0.0,66.48017,0.0,66.67689
0.0,66.4858,0.0,66.67652
0.0,66.48868,0.0,66.67375
0.0,66.48882,0.0,66.669525
0.0,66.49015,0.0,66.66633
0.0,66.48973,0.0,66.661224
0.0,66.495476,0.0,66.66122
0.0,66.50124,0.0,66.66116
0.0,66.50724,0.0,66.66089
0.0,66.51386,0.0,66.661415
0.0,66.52045,0.0,66.6609
0.0,66.52635,0.0,66.66055
0.0,66.53387,0.0,66.661255
0.0,66.53952,0.0,66.66035
0.0,66.54787,0.0,66.66163
0.0,66.55991,0.0,66.66437
0.0,66.56897,0.0,66.66488
0.0,66.57612,0.0,66.66409
0.0,66.58152,0.0,66.661285
0.0,66.58952,0.0,66.66117
0.0,66.59541,0.0,66.65952
0.0,66.60205,0.0,66.65791
0.0,66.610664,0.0,66.65997
0.0,66.620575,0.0,66.66352
0.0,66.63073,0.0,66.66759
0.0,66.639595,0.0,66.66983
0.0,66.64852,0.0,66.672935
0.0,66.656746,0.0,66.67545
0.0,66.66783,0.0,66.68032
0.0,66.67732,0.0,66.68429
0.0,66.68909,0.0,66.69036
0.0,66.7011,0.0,66.69662
0.0,66.71318,0.0,66.70273
0.0,66.72615,0.0,66.710266
0.0,66.73955,0.0,66.71789
0.0,66.75168,0.0,66.72404
68.0,66.76452,0.0,66.732
68.44444,66.77838,0.0,66.74065
69.25,66.790245,0.0,66.74703
69.0,66.805046,0.0,66.75684
69.44444,66.81703,0.0,66.7635
68.5,66.83107,0.0,66.773056
68.625,66.84612,0.0,66.783066
69.0,66.85915,0.0,66.79209
67.5,66.87271,0.0,66.80084
69.125,66.89088,68.0,66.81437
67.666664,66.90918,68.44444,66.82788
69.25,66.92833,69.25,66.84228
69.111115,66.815895,69.0,66.87325
69.25,67.51142,69.44444,67.53742
68.333336,67.82747,68.5,67.85566
69.0,68.2203,68.625,68.30035
69.25,68.54711,69.0,68.62827
69.333336,68.82213,67.5,68.870674
69.875,68.823944,69.125,68.85329
68.25,68.882965,67.666664,68.919304
68.875,68.80133,69.25,68.81964
68.333336,68.838455,69.111115,68.87141
68.375,68.852165,69.25,68.86791
69.666664,68.88756,68.333336,68.912796
68.125,68.99796,69.0,69.03739
69.375,69.00796,69.25,69.05224
68.625,68.96535,69.333336,68.9994
68.111115,68.97342,69.875,69.01099
69.125,68.98627,68.25,69.03073
68.5,69.02721,68.875,69.07812
68.75,69.062096,68.333336,69.12395
67.875,68.98856,68.375,69.02644
68.375,68.942665,69.666664,68.966835
68.71429,69.00806,68.125,69.035736
68.77778,68.97869,69.375,69.00105
69.625,68.990326,68.625,69.03767
68.44444,68.939255,68.111115,68.97464
69.125,68.944084,69.125,68.98749
68.5,68.93534,68.5,68.99742
66.666664,68.84335,68.75,68.88855
67.625,68.82816,67.875,68.89416
68.375,68.83381,68.375,68.891785
66.666664,68.780495,68.71429,68.8397
68.375,68.73682,68.77778,68.77962
69.5,68.73475,69.625,68.763596
69.2,68.79141,68.44444,68.83357
68.44444,68.82336,69.125,68.8535
69.28571,68.9608,68.5,69.012375
67.111115,68.95445,66.666664,68.98754
69.25,68.9685,67.625,68.991135
68.888885,68.93595,68.375,68.95856
69.25,68.71536,66.666664,68.66985
69.22222,68.62193,68.375,68.579926
68.625,68.72034,69.5,68.7038
51.75,68.54813,69.2,68.5031
0.0,68.576675,68.44444,68.538734
0.0,68.9355,69.28571,68.96183
0.0,69.03139,67.111115,69.06616
0.0,69.02758,69.25,69.033264
0.0,69.0827,68.888885,69.07262
0.0,68.92907,69.25,68.88992
0.0,68.9089,69.22222,68.918205
0.0,69.02768,68.625,68.99892
0.0,69.12008,51.75,69.08614
0.0,69.06238,0.0,69.12
0.0,69.003685,0.0,69.0666
0.0,68.868996,0.0,69.1785
0.0,68.31305,0.0,68.39009
0.0,68.07529,0.0,68.07781
0.0,67.32171,0.0,67.3159
0.0,67.23063,0.0,66.94022
0.0,67.52649,0.0,66.961395
0.0,67.797905,0.0,67.200294
0.0,67.79737,0.0,67.29626
0.0,67.90024,0.0,67.42317
0.0,68.139336,0.0,67.64494
0.0,68.277565,0.0,67.79367
0.0,68.3264,0.0,67.834785
0.0,68.39572,0.0,67.906395
0.0,68.4189,0.0,67.92508
0.0,68.44365,0.0,67.944115
0.0,68.46915,0.0,67.963974
0.0,68.49698,0.0,67.98335
0.0,68.52927,0.0,68.00765
0.0,68.55683,0.0,68.02852
0.0,68.588356,0.0,68.05199
0.0,68.61675,0.0,68.076256
0.0,68.64686,0.0,68.10356
0.0,68.67684,0.0,68.12953
0.0,68.70833,0.0,68.15705
0.0,68.73765,0.0,68.183716
0.0,68.76873,0.0,68.21094
0.0,68.798325,0.0,68.2368
0.0,68.82818,0.0,68.26344
0.0,68.85736,0.0,68.2891
0.0,68.88567,0.0,68.31293
0.0,68.91391,0.0,68.338066
0.0,68.941475,0.0,68.36218
0.0,68.9743,0.0,68.391945
68.0,69.005905,0.0,68.42007
69.333336,69.03701,0.0,68.4487
69.375,69.067505,0.0,68.47508
68.625,69.09771,0.0,68.50222
68.77778,69.12786,0.0,68.52794
68.125,69.15449,0.0,68.55223
67.875,69.17781,0.0,68.57548
69.0,69.20035,0.0,68.59751
68.22222,69.224495,0.0,68.62029
68.75,69.24303,68.0,68.63867
68.666664,69.26463,69.333336,68.6602
68.25,69.282936,69.375,68.67792
68.333336,68.729546,68.625,68.582306
67.0,68.31309,68.77778,68.565735
67.125,68.30768,68.125,68.47444
68.375,68.29992,67.875,68.55125
66.55556,68.49435,69.0,68.699554
67.125,68.40397,68.22222,68.71445
59.444443,68.12989,68.75,68.58432
66.833336,68.21572,68.666664,68.69866
0.0,68.124794,68.25,68.634254
0.0,68.19203,68.333336,68.65111
0.0,68.32012,67.0,68.7249
0.0,68.35653,67.125,68.662506
0.0,68.41171,68.375,68.57101
0.0,68.23752,66.55556,68.300224
0.0,68.08527,67.125,68.08784
0.0,68.167274,59.444443,68.177635
0.0,67.96055,66.833336,67.94177
0.0,67.99017,0.0,67.95686
0.0,68.07838,0.0,68.075615
0.0,68.00898,0.0,67.97282
0.0,68.76136,0.0,68.85543
0.0,68.082924,0.0,67.80046
0.0,67.79552,0.0,67.448
0.0,67.29129,0.0,66.82032
0.0,67.45154,0.0,66.828964
0.0,67.895386,0.0,67.242386
0.0,68.649185,0.0,67.94361
0.0,69.08439,0.0,68.35481
0.0,69.298546,0.0,68.50753
0.0,69.43677,0.0,68.65502
0.0,69.492874,0.0,68.7342
0.0,69.596016,0.0,68.87117
0.0,69.599724,0.0,68.87042
0.0,69.59821,0.0,68.86436
0.0,69.59762,0.0,68.85959
0.0,69.596664,0.0,68.85504
0.0,69.59714,0.0,68.85205
0.0,69.5941,0.0,68.84559
0.0,69.59404,0.0,68.842575
0.0,69.59164,0.0,68.83757
0.0,69.58844,0.0,68.83152
